,loss,accuracy,val_loss,val_accuracy
0,2.178396463394165,0.2880159914493561,1.846706509590149,0.39899998903274536
1,1.8032004833221436,0.4065781533718109,1.697102665901184,0.43549999594688416
2,1.705420970916748,0.44213566184043884,1.6495915651321411,0.4544999897480011
3,1.639156460762024,0.46524807810783386,1.5730377435684204,0.49900001287460327
4,1.5958373546600342,0.4813045263290405,1.5804262161254883,0.5099999904632568
5,1.5618149042129517,0.496472030878067,1.569907307624817,0.5024999976158142
6,1.5379287004470825,0.5063059329986572,1.4779778718948364,0.5410000085830688
7,1.5188769102096558,0.5116950869560242,1.4813272953033447,0.5370000004768372
8,1.497979998588562,0.521195650100708,1.4504848718643188,0.5454999804496765
9,1.4776496887207031,0.5291960835456848,1.4563016891479492,0.5429999828338623
10,1.467250943183899,0.5370298624038696,1.4414211511611938,0.546999990940094
11,1.4472448825836182,0.540974497795105,1.4406049251556396,0.5485000014305115
12,1.4344674348831177,0.548030436038971,1.4263944625854492,0.5544999837875366
13,1.4287854433059692,0.5531418323516846,1.4174563884735107,0.5625
14,1.4088168144226074,0.5599200129508972,1.4050025939941406,0.5720000267028809
15,1.3932651281356812,0.5618645548820496,1.377447485923767,0.5820000171661377
16,1.3891401290893555,0.5668648481369019,1.4003442525863647,0.5699999928474426
17,1.380948543548584,0.5685871243476868,1.345700979232788,0.5864999890327454
18,1.3691896200180054,0.5706983804702759,1.3629860877990723,0.5799999833106995
19,1.3563977479934692,0.5796433091163635,1.3766433000564575,0.5745000243186951
