,0,1,2,3,4,5,6,7,8,9
0,188,0,12,2,1,27,6,2,142,24
1,63,0,25,6,5,47,6,7,126,85
2,192,0,26,11,6,53,7,8,96,31
3,109,0,45,7,3,100,4,24,74,42
4,140,0,50,6,6,94,1,9,85,28
5,105,0,46,7,7,140,4,3,63,30
6,130,0,35,5,2,119,5,13,57,54
7,153,0,39,6,3,46,5,9,101,47
8,85,0,14,1,1,45,3,3,235,24
9,80,0,8,5,2,6,3,5,169,142
