,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.15100401606425704,0.0,0.08666666666666667,0.125,0.16666666666666666,0.206794682422452,0.11363636363636363,0.10843373493975904,0.20470383275261325,0.28007889546351084,0.18505859375,0.14429848586122893,0.14567884534782363
recall,0.46534653465346537,0.0,0.06046511627906977,0.01715686274509804,0.014319809069212411,0.345679012345679,0.011904761904761904,0.022004889975550123,0.5717761557177615,0.3380952380952381,0.18505859375,0.18467483807858365,0.18505859375
f1-score,0.22801697998787146,0.0,0.07123287671232877,0.030172413793103453,0.026373626373626377,0.2587800369685767,0.021551724137931036,0.036585365853658534,0.30147530468248873,0.3063646170442287,0.18505859375,0.1280552945553814,0.12878672712572437
support,404.0,370.0,430.0,408.0,419.0,405.0,420.0,409.0,411.0,420.0,0.18505859375,4096.0,4096.0
