,loss,accuracy,val_loss,val_accuracy
0,1.870276689529419,0.3163403570652008,1.5671963691711426,0.4447999894618988
1,1.517536997795105,0.45238783955574036,1.3441933393478394,0.5189999938011169
2,1.3827989101409912,0.5086113214492798,1.2323271036148071,0.5726000070571899
3,1.2661844491958618,0.5555679202079773,1.1426360607147217,0.607200026512146
4,1.1946935653686523,0.5834574103355408,1.1033841371536255,0.6140000224113464
5,1.1380242109298706,0.6028134226799011,1.1225643157958984,0.6061999797821045
6,1.094609260559082,0.6196582317352295,1.015261173248291,0.652400016784668
7,1.055738925933838,0.6381253004074097,0.9486390352249146,0.6790000200271606
8,1.017649531364441,0.6495699882507324,0.9259031414985657,0.6868000030517578
9,0.980956494808197,0.6603479981422424,0.9029267430305481,0.7071999907493591
10,0.9588726162910461,0.6729260683059692,0.9031887650489807,0.7013999819755554
11,0.932242214679718,0.6806595921516418,0.8878272175788879,0.7057999968528748
12,0.9052954912185669,0.692659854888916,0.8470352292060852,0.7211999893188477
13,0.8896663188934326,0.696193277835846,0.8355290293693542,0.7192000150680542
14,0.8633328080177307,0.7044156789779663,0.8492095470428467,0.7178000211715698
15,0.8519337177276611,0.7115046977996826,0.7951270937919617,0.7355999946594238
16,0.8312532901763916,0.7187715172767639,0.7872421145439148,0.7401999831199646
17,0.8216313719749451,0.7206382155418396,0.7856696248054504,0.7396000027656555
18,0.8039934635162354,0.7259050011634827,0.7698470950126648,0.7394000291824341
19,0.7964124083518982,0.7283717393875122,0.784416139125824,0.739799976348877
