,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.5063613231552163,0.3371647509578544,0.25308641975308643,0.22857142857142856,0.24899598393574296,0.3082901554404145,0.251005631536605,0.2631578947368421,0.5522388059701493,0.3738656987295826,0.318603515625,0.3322738092786922,0.33332016656214497
recall,0.47607655502392343,0.2328042328042328,0.1943127962085308,0.04081632653061224,0.14657210401891252,0.30434782608695654,0.7341176470588235,0.2729528535980149,0.2617924528301887,0.49047619047619045,0.318603515625,0.3154268984636386,0.318603515625
f1-score,0.49075215782983966,0.2754303599374022,0.21983914209115282,0.06926406926406925,0.1845238095238095,0.30630630630630634,0.37410071942446044,0.26796589524969544,0.3552,0.4243048403707518,0.318603515625,0.29676872999974874,0.2985317243247726
support,418.0,378.0,422.0,392.0,423.0,391.0,425.0,403.0,424.0,420.0,0.318603515625,4096.0,4096.0
