,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.8801955990220048,0.9568733153638814,0.8862973760932945,0.8173076923076923,0.7479338842975206,0.8947368421052632,0.7598425196850394,0.9418604651162791,0.8624708624708625,0.86,0.85302734375,0.8607518556461837,0.8592820639412924
recall,0.8737864077669902,0.9244791666666666,0.6924829157175398,0.8252427184466019,0.861904761904762,0.7806122448979592,0.910377358490566,0.8161209068010076,0.9113300492610837,0.9439024390243902,0.85302734375,0.8540238968977567,0.85302734375
f1-score,0.8769792935444579,0.9403973509933775,0.7774936061381075,0.821256038647343,0.8008849557522123,0.8337874659400545,0.8283261802575107,0.874493927125506,0.8862275449101796,0.9,0.85302734375,0.853984636330875,0.8526646419763383
support,412.0,384.0,439.0,412.0,420.0,392.0,424.0,397.0,406.0,410.0,0.85302734375,4096.0,4096.0
