,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.5445783132530121,0.5246376811594203,0.36899563318777295,0.4212962962962963,0.44891640866873067,0.3603411513859275,0.4084084084084084,0.5052356020942408,0.6055900621118012,0.46,0.456787109375,0.464799955656561,0.4642719032328797
recall,0.5472154963680388,0.4725848563968668,0.3903002309468822,0.22580645161290322,0.337995337995338,0.4183168316831683,0.6650366748166259,0.4753694581280788,0.46875,0.575,0.456787109375,0.4576375337947902,0.456787109375
f1-score,0.5458937198067634,0.49725274725274726,0.3793490460157127,0.2940226171243942,0.3856382978723404,0.3871706758304696,0.5060465116279069,0.4898477157360406,0.5284552845528454,0.5111111111111112,0.456787109375,0.4524787726930331,0.4518164017553097
support,413.0,383.0,433.0,403.0,429.0,404.0,409.0,406.0,416.0,400.0,0.456787109375,4096.0,4096.0
