,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.2050561797752809,0.2916666666666667,0.17567567567567569,0.13636363636363635,0.19738406658739596,0.2216117216117216,0.1694915254237288,0.2835820895522388,0.18929254302103252,0.297680412371134,0.220703125,0.21678045170485113,0.21565130579398725
recall,0.5104895104895105,0.01891891891891892,0.06132075471698113,0.01488833746898263,0.3824884792626728,0.3032581453634085,0.023752969121140142,0.04738154613466334,0.24504950495049505,0.5620437956204379,0.220703125,0.2169591962047211,0.220703125
f1-score,0.2925851703406814,0.03553299492385788,0.0909090909090909,0.02684563758389262,0.26039215686274514,0.256084656084656,0.04166666666666667,0.08119658119658119,0.21359223300970875,0.3892165122156698,0.220703125,0.16880216997935502,0.17079570579321543
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.220703125,4096.0,4096.0
