,0,1,2,3,4,5,6,7,8,9
0,351,0,0,0,1,0,1,0,76,0
1,249,0,3,0,4,0,0,0,114,0
2,341,0,5,1,4,0,0,0,73,0
3,313,0,3,1,4,0,3,0,79,0
4,319,0,3,1,3,0,4,0,104,0
5,283,0,1,0,2,0,0,0,113,0
6,310,0,7,2,11,0,4,0,87,0
7,275,0,2,0,2,0,0,0,122,0
8,340,0,0,0,0,0,1,0,63,0
9,257,0,0,0,2,0,0,0,152,0
