,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
precision,0.11553653719552337,0.0,0.20833333333333334,0.2,0.09090909090909091,0.0,0.3076923076923077,0.0,0.06408952187182096,0.0,0.104248046875,0.09865607910020763,0.10092375039537
recall,0.8181818181818182,0.0,0.01179245283018868,0.0024813895781637717,0.0069124423963133645,0.0,0.009501187648456057,0.0,0.15594059405940594,0.0,0.104248046875,0.10048098846943461,0.104248046875
f1-score,0.20248053071820016,0.0,0.022321428571428575,0.004901960784313725,0.012847965738758032,0.0,0.018433179723502304,0.0,0.09084354722422494,0.0,0.104248046875,0.035182861276042775,0.03621608946808456
support,429.0,370.0,424.0,403.0,434.0,399.0,421.0,401.0,404.0,411.0,0.104248046875,4096.0,4096.0
