,0,1,2,3,4,5,6,7,8,9
0,429,0,0,0,0,0,0,0,0,0
1,0,366,0,0,0,0,0,0,0,4
2,1,0,422,0,1,0,0,0,0,0
3,0,0,3,399,0,0,1,0,0,0
4,0,0,1,0,431,0,2,0,0,0
5,0,0,3,1,0,392,3,0,0,0
6,0,0,1,0,0,0,420,0,0,0
7,0,0,2,0,0,0,0,398,1,0
8,2,0,1,0,0,0,0,0,401,0
9,0,0,0,0,0,0,1,0,0,410
