,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,416,2
1,0,0,1,0,1,0,0,2,371,3
2,1,0,0,4,0,0,0,5,407,5
3,3,0,0,0,0,0,1,4,376,8
4,1,0,1,3,0,0,0,8,404,6
5,4,1,0,2,0,0,1,9,361,13
6,0,0,2,4,0,0,6,4,397,12
7,1,0,0,2,0,0,0,4,392,4
8,0,0,0,1,0,0,0,0,423,0
9,0,0,0,1,0,0,0,0,418,1
