,0,1,2,3,4,5,6,7,8,9
0,304,6,15,16,9,10,2,15,28,24
1,19,217,3,4,8,12,5,13,24,65
2,27,4,212,39,52,36,28,14,5,7
3,2,1,30,236,28,56,29,8,3,10
4,25,2,60,26,214,29,42,25,8,3
5,7,4,26,73,19,224,25,15,2,4
6,3,2,35,37,40,26,258,10,3,7
7,19,3,25,31,32,20,7,246,3,15
8,86,9,4,12,7,16,6,5,234,25
9,24,16,3,22,3,13,9,18,22,281
