,loss,accuracy,val_loss,val_accuracy
0,1.913943886756897,0.292473167181015,1.647642731666565,0.3986000120639801
1,1.5404688119888306,0.438943088054657,1.332612156867981,0.5120000243186951
2,1.373339056968689,0.5067890286445618,1.2280223369598389,0.5537999868392944
3,1.2587392330169678,0.5524567365646362,1.1605778932571411,0.5892000198364258
4,1.1724810600280762,0.5861241221427917,1.0592342615127563,0.6248000264167786
5,1.1073060035705566,0.6117691397666931,1.009020209312439,0.6385999917984009
6,1.0359500646591187,0.6399031281471252,0.9983091950416565,0.650600016117096
7,0.9928877949714661,0.6551034450531006,0.9883934855461121,0.6553999781608582
8,0.9493701457977295,0.6718371510505676,0.9099425077438354,0.6868000030517578
9,0.9132640361785889,0.6824373602867126,0.8967644572257996,0.6941999793052673
10,0.879814088344574,0.6983266472816467,0.8348312377929688,0.7128000259399414
11,0.8405505418777466,0.7113713622093201,0.8297166228294373,0.7188000082969666
12,0.8126346468925476,0.7235938310623169,0.8388836979866028,0.7161999940872192
13,0.7922823429107666,0.7287272810935974,0.7860802412033081,0.7347999811172485
14,0.7552280426025391,0.7428387403488159,0.8267033100128174,0.7196000218391418
15,0.7393879294395447,0.7493277788162231,0.832342267036438,0.7268000245094299
16,0.7183085083961487,0.7573946118354797,0.7822995781898499,0.7332000136375427
17,0.7017818093299866,0.7629725337028503,0.7790957093238831,0.7450000047683716
18,0.6825069785118103,0.7662614583969116,0.7964046597480774,0.7444000244140625
19,0.6641904711723328,0.7741283178329468,0.7795899510383606,0.7501999735832214
